,"$212,170 ",$2.63 ,,$68.50 ,"AFN 12,425,273",AFN 180,خریداری گاز مایع به دفتر,,,13-Sep-25,424,,,,,,
,"$212,319 ",$149.26 ,,$68.50 ,"AFN 12,435,497","AFN 10,224",خریداری تیل دیزل به جنراتور تعمیرللندر 5,,,13-Sep-25,425,,,,,,
,"$212,322 ",$3.07 ,,$68.50 ,"AFN 12,435,707",AFN 210,"خریداری گوتک , انرژی و آب معدنی به دفتر",,,13-Sep-25,426,,,,,,
,"$212,344 ",$21.90 ,,$68.50 ,"AFN 12,437,207","AFN 1,500",پرداخت برای ترمیم جنراتور تعمیرللندر 5,,,14-Sep-25,427,,,,,,
,"$212,369 ",$24.82 ,,$68.50 ,"AFN 12,438,907","AFN 1,700",خریداری روتر به انترنت ,,,14-Sep-25,428,,,,,,
,"$212,380 ",$11.68 ,,$68.50 ,"AFN 12,439,707",AFN 800,پرداخت اجرت مزد دو روزه نورآغا بابت تعمیرللندر5,,,15-Sep-25,429,,,,,,
,"$212,383 ",$2.92 ,,$68.50 ,"AFN 12,439,907",AFN 200,"خریداری بادنجان رومی,مرچ تازه , بادرنگ و نارنج به دفتر",,,15-Sep-25,430,,,,,,
,"$212,413 ",$29.20 ,,$68.50 ,"AFN 12,441,907","AFN 2,000",خریداری تیل پطرول به موتر کرولا نقره ایی,,,15-Sep-25,431,,,,,,
,"$212,413 ",$0.73 ,,$68.50 ,"AFN 12,441,957",AFN 50,خریداری بوره به دفتر,,,15-Sep-25,432,,,,,,
,"$212,456 ",$42.92 ,,$68.50 ,"AFN 12,444,897","AFN 2,940","خریداری کیبل 3/6 فیوز, سه فاز 32 امپیر به تعمیرللندر5",,,15-Sep-25,433,,,,,,
,"$212,654 ",$197.66 ,,$68.50 ,"AFN 12,458,437","AFN 13,540","خریداری فلنج,کشی فلنج, سرش سلیکان,پیچ کاه دار, نوک پیچکش و توش به تعمیرللندر5",,,15-Sep-25,434,,,,,,
,"$214,574 ","$1,920.23 ","$1,856 ",$68.50 ,"AFN 12,462,837","AFN 4,400",خریداری آلیژن از جام الکتریک به تعمیرللندر5,,,15-Sep-25,435,,,,,,
,"$214,727 ",$153.28 ,,$68.50 ,"AFN 12,473,337","AFN 10,500",خریداری بست موتروسه فاز به ماشین سیخ قطع کن تعمیرللندر 5,,,15-Sep-25,436,,,,,,
,"$215,406 ",$678.83 ,,$68.50 ,"AFN 12,519,837","AFN 46,500",خریداری چینل المونیمی به نورخطی سیستم نوردهی آپارتمان های للندر 5,,,15-Sep-25,437,,,,,,
,"$215,471 ",$65.04 ,,$68.50 ,"AFN 12,524,292","AFN 4,455",خیرداری شیر تازه به خانه حاجی صاحب صبغت الله ,,,15-Sep-25,438,,,,,,
,"$216,048 ",$576.91 ,,$68.50 ,"AFN 12,563,810","AFN 39,518",پرداخت تعرفه 33 متر جایداد دولتی تعمیرباغ قاضی بابت ماه اسد 1404,,,15-Sep-25,439,,,,,,
,"$216,050 ",$1.68 ,,$68.50 ,"AFN 12,563,925",AFN 115,خریداری بامیه و بادنجان رومی به دفتر,,,16-Sep-25,440,,,,,,
,"$216,058 ",$7.74 ,,$68.50 ,"AFN 12,564,455",AFN 530,خریداری روغن مایع به آشپزخانه دفتر,,,16-Sep-25,441,,,,,,
,"$216,087 ",$29.20 ,,$68.50 ,"AFN 12,566,455","AFN 2,000",پرداخت برای مصراف غذا انجنران توسط حاجی صبغت الله ,,,16-Sep-25,442,,,,,,
,"$216,130 ",$43.07 ,,$68.50 ,"AFN 12,569,405","AFN 2,950",خریداری بطری 100 امپیر به موتر لکسس,,,16-Sep-25,443,,,,,,
,"$216,232 ",$102.19 ,,$68.50 ,"AFN 12,576,405","AFN 7,000",پرداخت برای محمد سالم بابت سرن نمودن ریگ های زمین دارلامان به تعمیرللندر5,,,,444,,,,,,
,"$216,292 ",$60.15 ,,$68.50 ,"AFN 12,580,525","AFN 4,120","خریداری اجاق , بالون گاز,پایپ گاز, کرایی,دیگ و گاز مایع به مهمانان واحد B19 تعمیرگذرگاه AIR BNB",,,16-Sep-25,445,,,,,,
,"$216,317 ",$25.11 ,,$68.50 ,"AFN 12,582,245","AFN 1,720","خریداری یک درجن گیلاس , ترموز چای و جک آب خوری به مهمانان تعمیرگذرگاه واحد B19 ARI BNB",,,17-Sep-25,446,,,,,,
,"$216,319 ",$1.90 ,,$68.50 ,"AFN 12,582,375",AFN 130,خریداری تار رجه به تعمیرللندر 5,,,17-Sep-25,447,,,,,,
,"$216,363 ",$43.80 ,,$68.50 ,"AFN 12,585,375","AFN 3,000",خریداری تیل پطرول به موتر لکسس,,,17-Sep-25,448,,,,,,
,"$216,465 ",$102.19 ,,$68.50 ,"AFN 12,592,375","AFN 7,000",پرداخت برای سفر برقی بابت حساب باقیمانده تعمیرگذرگاه للندر 3,,,17-Sep-25,449,,,,,,
,"$216,467 ",$1.75 ,,$68.50 ,"AFN 12,592,495",AFN 120,خریداری اسپری و مارکر به خط اندازی تعمیرللندر5,,,18-Sep-25,450,,,,,,
,"$216,474 ",$7.30 ,,$68.50 ,"AFN 12,592,995",AFN 500,خریداری گوشت مرغ به آشپزخانه دفترکارته سه,,,18-Sep-25,451,,,,,,
,"$216,487 ",$12.26 ,,$68.50 ,"AFN 12,593,835",AFN 840,"پرداخت برای کرای موتربه ریاست آبرسانی بابت سه روز,کرای تکسی به کنترول ساختمانها,فوتوکاپی اسناد پل سرخ ,کارت مبایل به رایگان نمودن سیم کارت و خریداری سگرت و لایتر به حاجی صبغت الله توسط معراج ",,,18-Sep-25,452,,,,,,
,"$216,545 ",$58.39 ,,$68.50 ,"AFN 12,597,835","AFN 4,000",پرداخت برای محمد ابراهیم بابت گچ کاری تعمیرللندر5,,,18-Sep-25,453,,,,,,
,"$216,691 ",$145.99 ,,$68.50 ,"AFN 12,607,835","AFN 10,000",پرداخت برای عبدالله بابب خشت کاری و پلسترکاری تعمیرللندر5,,,18-Sep-25,454,,,,,,
,"$217,159 ",$468.61 ,,$68.50 ,"AFN 12,639,935","AFN 32,100","پرداخت برای کاکا بادام گل بابت خریداری خشت اول به تعمیرللندر 5 بل نمبر های 214,215,219",,,18-Sep-25,455,,,,,,
,"$217,247 ",$87.59 ,,$68.50 ,"AFN 12,645,935","AFN 6,000",پیش پرداخت برای ادریس گارد تعمیرللندر 5 بابت ماه سنبله 1404,,,18-Sep-25,456,,,,,,
,"$218,269 ","$1,021.90 ",,$68.50 ,"AFN 12,715,935","AFN 70,000",پرداخت برای نورالدین بابت سیم تابی و قالبکاری تعمیرللندر 5,,,18-Sep-25,457,,,,,,
,"$218,415 ",$145.99 ,,$68.50 ,"AFN 12,725,935","AFN 10,000",پیش پرداخت برای انجنیر وحید الله بابت ماه سنبله 1404,,,18-Sep-25,458,,,,,,
,"$220,854 ","$2,438.90 ","$1,857 ",$68.50 ,"AFN 12,765,795","AFN 39,860",پرداخت قسط دوم بل خریداری جالی راویز به تعمیرللندر 5,,,18-Sep-25,459,,,,,,
,"$221,149 ",$294.74 ,,$68.50 ,"AFN 12,785,985","AFN 20,190",پرداخت برای ذکریا نلدوان از مجموع باقی مانده مبلغ 79000 مبلغ 20190 افغانی پرداخت گردید و مبلغ 58810 افغانی باقیمانده ,,,20-Sep-25,460,,,,,,
,"$221,178 ",$29.20 ,,$68.50 ,"AFN 12,787,985","AFN 2,000",پیش پرداخت برای شریف الله ولد فیض محمد بابت ماه سنبله 1404,,,20-Sep-25,461,,,,,,
,"$221,308 ",$130.66 ,,$68.50 ,"AFN 12,796,935","AFN 8,950",خریداری تیل دیزل به جنراتور تعمیرللندر 5,,,20-Sep-25,462,,,,,,
,"$221,374 ",$65.69 ,,$68.50 ,"AFN 12,801,435","AFN 4,500",خریداری تیل پطرول به موتر لکسس,,,20-Sep-25,463,,,,,,
,"$221,382 ",$8.03 ,,$68.50 ,"AFN 12,801,985",AFN 550,"خریداری کچالو, پیاز به دفتر",,,20-Sep-25,464,,,,,,
,"$221,621 ",$239.27 ,,$68.50 ,"AFN 12,818,375","AFN 16,390","خریداری مواد خوراکه از قبیل دال نخود, لوبیا, نخود , روغن,بوره,مرچ سیاه,زیره میده,مصاله دیگ,نمک,مایع ظرفشویی و زردچوبه و مرچ سرخ به آشپزخانه کارته سه ",,,20-Sep-25,465,,,,,,
,"$221,629 ",$7.30 ,,$68.50 ,"AFN 12,818,875",AFN 500,"خریداری بوره , لیموو غیره به تعمیرللندر5",,,20-Sep-25,466,,,,,,
,"$221,738 ",$109.64 ,,$68.50 ,"AFN 12,826,385","AFN 7,510",پرداخت فیس داخله مکتب سوفیا طلحه للندر و داخله مکتب و لباس طه للندر ,,,20-Sep-25,467,,,,,,
,"$221,914 ",$175.18 ,,$68.50 ,"AFN 12,838,385","AFN 12,000",پرداخت معاش شریف الله ولد فیض محمد بابت ماه سنبله 1404,,,21-Sep-25,468,,,,,,
,"$221,919 ",$5.84 ,,$68.50 ,"AFN 12,838,785",AFN 400,خریداری جوس به آمر کنترول ساختمانها بابت امر دو متر افزدی منزل نهم تعمیرللندر5,,,21-Sep-25,469,,,,,,
,"$221,942 ",$22.63 ,,$68.50 ,"AFN 12,840,335","AFN 1,550",خریداری گاز مایع به آشپزخانه دفتر کارته سه ,,,21-Sep-25,470,,,,,,
,"$221,949 ",$7.30 ,,$68.50 ,"AFN 12,840,835",AFN 500,"خریداری بوره ,چای خشک و لیمو به تعمیرللندر5",,,21-Sep-25,471,,,,,,
,"$221,988 ",$38.48 ,,$68.50 ,"AFN 12,843,471","AFN 2,636","خریداری سیخ ولدینگ ,دبل 10 ملی و نت و بولت به تعمیرللندر5",,,21-Sep-25,472,,,,,,
,"$221,991 ",$2.77 ,,$68.50 ,"AFN 12,843,661",AFN 190,"خریداری رومی , کچالو,پیاز,روب, گشنیز و مرچ تازه به دفتر",,,21-Sep-25,473,,,,,,
,"$222,224 ",$233.58 ,,$68.50 ,"AFN 12,859,661","AFN 16,000",پرداخت معاش باقیمانده احمد فرید للندر ولد علاالدین بابت ماه سنبله 1404,,,23-Sep-25,474,,,,,,
,"$222,230 ",$6.28 ,,$68.50 ,"AFN 12,860,091",AFN 430,"خریداری برنج شوله ایی , ماش, نوشابه, آب معدنی,ترکاری و مصاله دیگ به دفتر",,,23-Sep-25,475,,,,,,
,"$222,241 ",$10.22 ,,$68.50 ,"AFN 12,860,791",AFN 700,پرداخت اجرت ترمیم جنراتور و ماشین گدام کارته سه ,,,23-Sep-25,476,,,,,,
,"$222,268 ",$27.15 ,,$68.50 ,"AFN 12,862,651","AFN 1,860",خریداری غذا از رستورانت کفتریا به مهمانان تعمیرللندر 5,,,23-Sep-25,477,,,,,,
,"$222,760 ",$491.97 ,,$68.50 ,"AFN 12,896,351","AFN 33,700",پرداخت برای ساخت model house تعمیرللندر 5,,,23-Sep-25,478,,,,,,
,"$222,805 ",$45.55 ,,$68.50 ,"AFN 12,899,471","AFN 3,120",پرداخت برای مبلایل تبدیلی جنراتور تعمیرللندر 5 ,,,23-Sep-25,479,,,,,,
,"$222,856 ",$51.09 ,,$68.50 ,"AFN 12,902,971","AFN 3,500",خریداری تیل پطرول به موتر لکسس,,,24-Sep-25,480,,,,,,
,"$222,859 ",$2.48 ,,$68.50 ,"AFN 12,903,141",AFN 170,"خریداری سیر,مصاله بریانی,مرچ تازه و بادنجان رومی به آشپزخانه کارته سه",,,25-Sep-25,481,,,,,,
,"$222,874 ",$14.60 ,,$68.50 ,"AFN 12,904,141","AFN 1,000",خریداری چینج آور به تعمیرللندر5,,,25-Sep-25,482,,,,,,
,"$224,802 ","$1,928.07 ","$1,858 ",$68.50 ,"AFN 12,908,941","AFN 4,800",خریداری تیل پطرول به موتر هایلکس تعمیرللندر5,,,25-Sep-25,483,,,,,,
,"$224,813 ",$10.95 ,,$68.50 ,"AFN 12,909,691",AFN 750,خریداری گوشت مرغ به آشپزخانه دفترکارته سه,,,25-Sep-25,484,,,,,,
,"$224,882 ",$69.05 ,,$68.50 ,"AFN 12,914,421","AFN 4,730","پرداخت برای مصارف از تاریخ 21 سپتمبر الی 25 سپتمبر 2025 بابت کرای تکسی و کرای موتر به کنترول ساختمانها, مصارف نان چاشت,فوتوکاپی 4 جلد نقشه ها همراه با نقشه فاضلاب منزل نهم تعمیرللندر5 و رشوه برای مدیره اداری پیاده کنترول ساختمانها بابت منزل نهم تعمیرللندر5",,,25-Sep-25,485,,,,,,
,"$225,194 ",$312.41 ,,$68.50 ,"AFN 12,935,821","AFN 21,400",پرداخت برای کاکا بادام گل بابت خریداری خشت اول به تعمیرللندر5 بل نمبر های 220-221,,,25-Sep-25,486,,,,,,
,"$225,252 ",$58.39 ,,$68.50 ,"AFN 12,939,821","AFN 4,000",پرداخت معاش باقیمانده ادریس ولد دولت بابت ماه سنبله 1404,,,25-Sep-25,487,,,,,,
,"$225,544 ",$291.97 ,,$68.50 ,"AFN 12,959,821","AFN 20,000",پرداخت برای عبدالله بابت خشت کاری و پلستر کاری تعمیرللندر5,,,25-Sep-25,488,,,,,,
,"$225,982 ",$437.96 ,,$68.50 ,"AFN 12,989,821","AFN 30,000",پرداخت برای محمد ابراهیم بابت 20% گچ کاری سه منزل اول تعمیرللندر5,,,25-Sep-25,489,,,,,,
,"$226,362 ",$379.56 ,,$68.50 ,"AFN 13,015,821","AFN 26,000",پرداخت برای نورالدین بابت سیم تابی و قالبکاری تعمیرللندر 5,,,25-Sep-25,490,,,,,,
,"$226,508 ",$145.99 ,,$68.50 ,"AFN 13,025,821","AFN 10,000",پرداخت برای محمد شریف بابت سیستم نلدوانی عمومی تعمیرللندر5,,,25-Sep-25,491,,,,,,
,"$226,508 ",$0.00 ,,$68.50 ,"AFN 13,025,821",AFN 0,پرداخت برای شرکت زمزم استیل علی جان بابت خریداری سیخ گول به تعمیرللندر5,,,25-Sep-25,492,,,,,,
,"$226,727 ",$218.98 ,,$68.50 ,"AFN 13,040,821","AFN 15,000",پرداخت برای علی یاور بابت راویز کاری تعمیرللندر 5,,,25-Sep-25,493,براشت های علی یاور الی تاریخ 25 سپتمبر 2025 مبلغ 85000,,,,,
,"$226,858 ",$131.39 ,,$68.50 ,"AFN 13,049,821","AFN 9,000",پرداخت معاش باقیمانده انجنیر وحید الله ولد حبیب الله بابت ماه سنبله 1404,,,25-Sep-25,494,,,,,,
,"$226,882 ",$23.36 ,,$68.50 ,"AFN 13,051,421","AFN 1,600",پرداخت اجرت روز مزد کانکریت ریزی و اموار کاری کانکریت چت منزل هشتم تعمیرللندر5,,,25-Sep-25,495,,,,,,
,"$227,394 ",$512.41 ,,$68.50 ,"AFN 13,086,521","AFN 35,100",پرداخت برای شرکت تولیدی گچ قلب آسیاه بابت خریداری گچ بل نمبر 497 به تعمیرللندر5,,,25-Sep-25,496,,,,,,
,"$227,496 ",$102.19 ,,$68.50 ,"AFN 13,093,521","AFN 7,000",پرداخت برای انجنیر جواد بابت سیستم ویرینگ کاری تعمیرللندر5,,,25-Sep-25,497,,,,,,
,"$227,569 ",$72.99 ,,$68.50 ,"AFN 13,098,521","AFN 5,000",پیش پرداخت برای نعمان بابت ماه سنبله 1404 از درک سیستم سرد کننده تعمیرللندر5 بدست ثابت ,,,25-Sep-25,498,,,,,,
,"$227,569 ",$0.00 ,,$68.50 ,"AFN 13,098,521",AFN 0,پرداخت برای آمر کنترول ساختمانها بابت امر ارتفاع منزل نهم تعمیرللندر5,,,25-Sep-25,499,,,,,,
,"$227,784 ",$214.64 ,,$68.50 ,"AFN 13,113,224","AFN 14,703",پرداخت مصرف بل دفتر و واحد های تعمیرکارته سه بابت دوره 5 میترخوانی 1404,,,25-Sep-25,500,,,,,,
,"$227,822 ",$38.12 ,,$68.50 ,"AFN 13,115,835","AFN 2,611",پرداخت بل برق میتر تعمیرللندر5 بابت دوره میترخوانی 5 سال 1404,,,25-Sep-25,501,,,,,,
,"$227,823 ",$1.46 ,,$68.50 ,"AFN 13,115,935",AFN 100,"خریداری کچالو, رومی ,پیاز و مرچ تازه به دفتر",,,27-Sep-25,502,,,,,,
,"$229,575 ","$1,751.82 ",,$68.50 ,"AFN 13,235,935","AFN 120,000",پرداخت کرای جایداد مسلخ توسط رفیع الله للندر ماه میزان و عقرب 1404,,,27-Sep-25,503,,,,,,
,"$231,765 ","$2,189.78 ",,$68.50 ,"AFN 13,385,935","AFN 150,000",پرداخت تضمین قرارداد جایداد کرایی مسلخ توسط رفیع الله للندر,,,27-Sep-25,504,,,,,,
,"$231,768 ",$2.92 ,,$68.50 ,"AFN 13,386,135",AFN 200,"خریداری گاز مایع,بادنجان رومی و مرچ تازه به دفتر ",,,27-Sep-25,505,,,,,,
,"$231,768 ",$0.00 ,,$68.50 ,"AFN 13,386,135",AFN 0,پرداخت برای انجنیر شعیب رحمانی بابت دیزائین و تعدیل نقشه استرکچر منزل نهم تعمیرللندر5,,,27-Sep-25,506,,,,,,
,"$233,787 ","$2,018.85 ","$1,859 ",$68.50 ,"AFN 13,397,085","AFN 10,950",خریداری تیل دیزل به جنراتور تعمیرللندر 5,,,27-Sep-25,507,,,,,,
,"$233,788 ",$0.73 ,,$68.50 ,"AFN 13,397,135",AFN 50,خریداری بادنجان رومی و مرچ تازه به دفتر,,,27-Sep-25,508,,,,,,
,"$233,788 ",$0.00 ,,$68.50 ,"AFN 13,397,135",AFN 0,پرداخت و تصفیه حسابات باقیمانده شرکت جوتن بابت تعمیرگذرگاه و خانه گذرگاه ,,,27-Sep-25,509,,,,,,
,"$233,790 ",$2.55 ,,$68.50 ,"AFN 13,397,310",AFN 175,خریداری گاز مایع به تعمیرللندر5,,,29-Sep-25,510,,,,,,
,"$233,834 ",$43.80 ,,$68.50 ,"AFN 13,400,310","AFN 3,000",خریداری تیل پطرول به موتر لکسس,,,29-Sep-25,511,,,,,,
,"$233,836 ",$1.90 ,,$68.50 ,"AFN 13,400,440",AFN 130,خریاری گچ 25 کیلویی به تعمیرللندر5,,,29-Sep-25,512,,,,,,
,"$233,839 ",$3.65 ,,$68.50 ,"AFN 13,400,690",AFN 250,"خریداری دوسیه پلاستیکی ,عریضه سفید و کرای تکسی انتقال مواد از هرات الکریک به تعمیرللندر5",,,29-Sep-25,513,,,,,,
,"$233,839 ",$0.00 ,,$68.50 ,"AFN 13,400,690",AFN 0,پرداخت تصفیه حساب شرکت ساختمانی آریا ترک بابت کانکریت ریزی تعمیرللندر5,,,29-Sep-25,514,,,,,,
,"$234,032 ",$192.68 ,,$67.47 ,"AFN 13,413,690","AFN 13,000",پرداخت برای کاکا بادام گل توسط روز الدین بابت خریداری ریگ شسته به تعمیرللندر 5 بل نمبر 413,,,1-Oct-25,515,,,,,,
,"$234,051 ",$18.53 ,,$67.47 ,"AFN 13,414,940","AFN 1,250",برداشت شخصی حاجی صبغت الله و پرداخت کرای تکسی مواد نلدوانی شرکت پاور اطلس به تعمیرللندر 5,,,1-Oct-25,516,,,,,,
,"$234,073 ",$22.23 ,,$67.47 ,"AFN 13,416,440","AFN 1,500",پرداخت اجرت مستری بابت ترمیم جنراتور تعمیرللندر 5,,,1-Oct-25,517,,,,,,
,"$234,075 ",$2.30 ,,$67.47 ,"AFN 13,416,595",AFN 155,خریداری روب و مکرونی به دفتر,,,1-Oct-25,518,,,,,,
,"$234,100 ",$25.20 ,,$67.47 ,"AFN 13,418,295","AFN 1,700",خریاری سیم جستی به تعمیرللندر 5,,,1-Oct-25,519,,,,,,
,"$234,115 ",$14.82 ,,$67.47 ,"AFN 13,419,295","AFN 1,000",خریداری تیل پطرول به موتر کرولا نقره ایی,,,1-Oct-25,520,,,,,,
,"$234,139 ",$23.71 ,,$67.47 ,"AFN 13,420,895","AFN 1,600",پرداخت برای مبلایل تبدیلی جنراتور تعمیرللندر 5 ,,,1-Oct-25,521,,,,,,
,"$234,161 ",$22.23 ,,$67.47 ,"AFN 13,422,395","AFN 1,500",پرداخت برای خریداری هیت به جنراتور تعمیرللندر 5,,,1-Oct-25,522,,,,,,
,"$234,902 ",$741.07 ,,$67.47 ,"AFN 13,472,395","AFN 50,000",پرداخت برای نورالدین بابت سیم تابی و قالبکاری تعمیرللندر 5,,,2-Oct-25,523,,,,,,
,"$235,422 ",$520.23 ,,$67.47 ,"AFN 13,507,495","AFN 35,100",پرداخت برای خریداری گچ سفید به تعمیرللندر 5,,,2-Oct-25,524,,,,,,
,"$235,571 ",$148.21 ,,$67.47 ,"AFN 13,517,495","AFN 10,000",پرداخت معاش هارون ولد فضل الرحمن بابت ماه سنبله 1404,,,2-Oct-25,525,,,,,,
,"$235,729 ",$158.59 ,,$67.47 ,"AFN 13,528,195","AFN 10,700",پرداخت برای کاکا بادام گل توسط روزالدین بابت خریداری خشت اول به تعمیرللندر 5,,,2-Oct-25,526,,,,,,
,"$235,877 ",$148.21 ,,$67.47 ,"AFN 13,538,195","AFN 10,000",پرداخت معاش محمد سرور ولد طالب بابت ماه سنبله 1404,,,2-Oct-25,527,,,,,,
,"$236,322 ",$444.64 ,,$67.47 ,"AFN 13,568,195","AFN 30,000",پرداخت برای محمد ابراهیم بابت گچ خاک چهار منزل تعمیرللندر 5,,,2-Oct-25,528,,,,,,
,"$236,693 ",$370.54 ,,$67.47 ,"AFN 13,593,195","AFN 25,000",پرداخت برای علی یاور بابت راویز کاری الی منزل هفتم تعمیرللندر 5,,,2-Oct-25,529,,,,,,
,"$236,989 ",$296.43 ,,$67.47 ,"AFN 13,613,195","AFN 20,000",پرداخت برای عبدالله بابت خشت کاری و پلستر کاری الی منزل هفتم تعمیرللندر 5,,,2-Oct-25,530,,,,,,
,"$238,923 ","$1,934.11 ","$1,860 ",$67.47 ,"AFN 13,618,195","AFN 5,000",پیش پرداخت انجنیر وحید الله ولد حبیب الله بابت ماه میزان 1404,,,2-Oct-25,531,,,,,,
,"$238,928 ",$4.74 ,,$67.47 ,"AFN 13,618,515",AFN 320,"خریداری پیاز, مرچ تازه سیر و گشنیز به دفتر",,,2-Oct-25,532,,,,,,
,"$238,939 ",$11.12 ,,$67.47 ,"AFN 13,619,265",AFN 750,خریداری گوشت مرغ به دفتر کارته سه,,,2-Oct-25,533,,,,,,
,"$238,969 ",$29.64 ,,$67.47 ,"AFN 13,621,265","AFN 2,000",خریداری گوشت گوساله ,,,2-Oct-25,534,,,,,,
,"$238,972 ",$3.11 ,,$67.47 ,"AFN 13,621,475",AFN 210,خریداری کچالو و رومی به دفتر,,,2-Oct-25,535,,,,,,
,"$238,973 ",$1.63 ,,$67.47 ,"AFN 13,621,585",AFN 110,خریداری رومی و کشمش به دفتر,,,2-Oct-25,536,,,,,,
,"$238,977 ",$3.26 ,,$67.47 ,"AFN 13,621,805",AFN 220,"خریداری پیاز ,مصاله بریانی و مرچ تازه به دفتر",,,2-Oct-25,537,,,,,,
,"$238,980 ",$3.41 ,,$67.47 ,"AFN 13,622,035",AFN 230,خریداری کچالو بادنجان رومی به دفتر,,,2-Oct-25,538,,,,,,
,"$238,987 ",$7.26 ,,$67.47 ,"AFN 13,622,525",AFN 490,خریداری روب هدیه به دفتر,,,2-Oct-25,539,,,,,,
,"$238,990 ",$3.04 ,,$67.47 ,"AFN 13,622,730",AFN 205,"خریداری رومی گدوگگ , کچالو,پیاز و مرچ تازه به دفتر",,,2-Oct-25,540,,,,,,
,"$240,011 ","$1,020.75 ",,$67.47 ,"AFN 13,691,600","AFN 68,870","خریداری مواد نلدوانی از شرکت تولیدی وحدت از قبیل کلکتور,وال , پیوند,صندوق , کلمپ و نوار تفلون به تعمیرللندر 5",,,2-Oct-25,541,,,,,,
,"$240,013 ",$1.48 ,,$67.47 ,"AFN 13,691,700",AFN 100,خریداری جین کلفت به تعمیرللندر 5,,,2-Oct-25,542,,,,,,
,"$240,013 ",$0.00 ,,$67.00 ,"AFN 13,691,700",AFN 0,پرداختبرای شرکت زمزم استیل علی جان بابت خریداری سیخ گول به تعمیرللندر 5,,,4-Oct-25,543,,,,,,
,"$240,042 ",$29.85 ,,$67.00 ,"AFN 13,693,700","AFN 2,000",خریداری تیل پطرول به موتر ,,,4-Oct-25,544,,,,,,
,"$240,198 ",$155.22 ,,$67.00 ,"AFN 13,704,100","AFN 10,400",خریداری تیل دیزل به جنراتور تعمیرللندر 5,,,4-Oct-25,545,,,,,,
,"$240,216 ",$18.66 ,,$67.00 ,"AFN 13,705,350","AFN 1,250",خریداری تفون مایع به تعمیرللندر 5,,,4-Oct-25,546,,,,,,
,"$240,231 ",$14.93 ,,$67.00 ,"AFN 13,706,350","AFN 1,000",خریداری تیل پطرول به موتر ,,,4-Oct-25,547,,,,,,
,"$240,236 ",$5.07 ,,$67.00 ,"AFN 13,706,690",AFN 340,"خریداری مواد خوراکه از قبیل برنج ,خلال زردک و مصاله برنج ",,,4-Oct-25,548,,,,,,
,"$240,244 ",$7.46 ,,$67.00 ,"AFN 13,707,190",AFN 500,خریداری گوشت گوساله ,,,4-Oct-25,549,,,,,,
,"$240,245 ",$1.49 ,,$67.00 ,"AFN 13,707,290",AFN 100,خریداری شیر تازه ,,,4-Oct-25,550,,,,,,
,"$240,259 ",$13.73 ,,$67.00 ,"AFN 13,708,210",AFN 920,خریداری شکاستیب و توش به دفتر للندر5,,,4-Oct-25,551,,,,,,
,"$240,285 ",$26.42 ,,$67.00 ,"AFN 13,709,980","AFN 1,770",خریداری شیرتازه توسط حاجی صبغت الله,,,4-Oct-25,552,,,,,,
,"$240,300 ",$14.93 ,,$67.00 ,"AFN 13,710,980","AFN 1,000",خریداری تیل پطرول به موتر هایلکس,,,5-Oct-25,553,,,,,,
,"$240,304 ",$3.58 ,,$67.00 ,"AFN 13,711,220",AFN 240,خریداری کاغذ A4 به دفتر,,,5-Oct-25,554,,,,,,
,"$242,176 ","$1,871.60 ","$1,861 ",$67.00 ,"AFN 13,711,930",AFN 710,"خریداری انرژی الکوزی ,آب و سگرت حاجی صبغت",,,5-Oct-25,555,,,,,,
,"$242,181 ",$5.07 ,,$67.00 ,"AFN 13,712,270",AFN 340,"خریداری برس جاروب ,قفل مزاری به دفترللندر 5",,,5-Oct-25,556,,,,,,
,"$242,181 ",$0.00 ,,$67.00 ,"AFN 13,712,270",AFN 0,پرداخت برای خریداری 35 تن سمنت چرات به تعمیرللندر 5 توسط حاجی صبغت الله فی انت از قرار 130 $ دالر امریکایی و مبلغ 100$ پیش پرداخت گردیده بود,,,5-Oct-25,557,,,,,,
,"$244,080 ","$1,898.93 ",,$67.00 ,"AFN 13,839,498","AFN 127,228",پرداخت برای فروشگاه حاجی زاده پاور اطلس بابت خریداری مواد نلدوانی به تعمیرللندر 5 بابت بل نمبر های 364 -365- 366- 367,,,6-Oct-25,558,,,,,,
,"$244,083 ",$3.63 ,,$67.00 ,"AFN 13,839,741",AFN 243,پرداخت برای خبازی عبدالمطلب بغلانی بابت خریداری نان خشک ,,,6-Oct-25,559,,,,,,
,"$244,098 ",$15.31 ,,$67.00 ,"AFN 13,840,767","AFN 1,026",پرداخت برای خبازی عبدالمطلب بغلانی بابت خریداری نان خشک دفترکارته سه ,,,6-Oct-25,560,,,,,,
,"$244,138 ",$39.90 ,,$67.00 ,"AFN 13,843,440","AFN 2,673",پرداخت برای خبازی عبدالمطلب بابت خریداری نان خشک به دفتر تعمیر للندر 5,,,6-Oct-25,561,,,,,,
,"$244,206 ",$67.43 ,,$67.00 ,"AFN 13,847,958","AFN 4,518",پرداخت برای خبازی عبدالمطلب بابت خریداری نان خشک به  تعمیر للندر 5,,,6-Oct-25,562,,,,,,
,"$244,213 ",$7.46 ,,$67.00 ,"AFN 13,848,458",AFN 500,خریداری تیل دیزل به تعمیرللندر 5,,,6-Oct-25,563,,,,,,
