توسط حاجی صبغت الله,"$368,041 ","$2,894.36 ",,$69.10 ,"AFN 8,996,966","AFN 200,000",پرداخت برای نورالدین بابت سیم تابی تعمیرللندر 5,,,13-Jul-25,264,,,,,,
توسط حاجی صبغت الله,"$368,830 ",$788.71 ,,$69.10 ,"AFN 9,051,466","AFN 54,500",پرداخت برای نورالدین بابت سیم تابی تعمیرللندر 5,,,13-Jul-25,265,,,,,,
توسط حاجی صبغت الله,"$368,844 ",$14.01 ,,$69.10 ,"AFN 9,052,434",AFN 968,پرداخت معاش شمس الدین ولد قمرالدین بابت ماه سرطان 1404,,,14-Jul-25,266,,,,,,
توسط حاجی صبغت الله,"$368,858 ",$14.01 ,,$69.10 ,"AFN 9,053,402",AFN 968,پرداخت معاش شکرالله ولد محی الدین بابت ماه سرطان 1404,,,14-Jul-25,267,,,,,,
توسط حاجی صبغت الله,"$368,872 ",$14.01 ,,$69.10 ,"AFN 9,054,370",AFN 968,پرداخت معاش حشمت الله ولد نعمت الله بابت ماه سرطان 1404,,,14-Jul-25,268,,,,,,
توسط رفیع الله,"$398,872 ","$30,000.00 "," $30,000 ",$69.10 ,"AFN 9,054,370",AFN 0,پرداخت برای شرکت ساختمانی آریا ترک بابت کانکریت ریزی تعمیرللندر 5,,,16-Jul-25,269,,,,,,
توسط حاجی صبغت الله,"$400,372 ","$1,500.00 ",,$69.10 ,"AFN 9,158,020","AFN 103,650",پرداخت برای عبدالله بابت خشت کاری تعمیرللندر 5 دالر معادل به افغانی,,,17-Jul-25,270,,,,,,
توسط حاجی صبغت الله,"$402,053 ","$1,681.13 ",,$69.10 ,"AFN 9,274,186","AFN 116,166",پرداخت برای کاکا بادام گل  روزالدین بابت خریداری خشت اول به تعمیرللندر 5 ,,,17-Jul-25,271,,,,,,
توسط حاجی صبغت الله,"$402,622 ",$569.46 ,,$69.10 ,"AFN 9,313,536","AFN 39,350",پرداخت برای کاکا بادام گل  روزالدین بابت خریداری خشت اول به تعمیرللندر 5 ,,,17-Jul-25,272,,,,,,
توسط حاجی صبغت الله,"$406,747 ","$4,124.46 ",,$69.10 ,"AFN 9,598,536","AFN 285,000",پرداخت بتاریخ های مختلف در ساحه کاری به روزالدین بابت کندن کاری تهکوی تعمیرللندر 5,,,17-Jul-25,273,,,,,,
توسط عرش الله,"$426,747 ","$20,000.00 "," $20,000 ",$69.10 ,"AFN 9,598,536",AFN 0,پرداخت برای شرکت زم زم فولاد از درک خریداری سیخ گول به تعمیرللندر 5,,,17-Jul-25,274,,,,,,
توسط حاجی صبغت الله,"$428,147 ","$1,400.00 "," $1,400 ",$69.10 ,"AFN 9,598,536",AFN 0,پرداخت برای شرکت فراز آژمان بابت خریداری کاک سقفی به تعمیرللندر 5 از مجموع 2011$ دالر ,,,17-Jul-25,275,,,,,,
توسط حاجی صبغت الله,"$428,256 ",$109.01 ,,$68.80 ,"AFN 9,606,036","AFN 7,500","خریداری کیبل 2/2.5 کیبل 3/6 , هواکش ,آلیژن و لابرتیب به تعمیرللندر 5",,,24-Jul-25,276,,,,,,
توسط حاجی صبغت الله,"$429,244 ",$988.37 ,,$68.80 ,"AFN 9,674,036","AFN 68,000",پرداخت برای کاکا بادام گل  روزالدین بابت خریداری خشت اول به تعمیرللندر 5 ,,,24-Jul-25,277,,,,,,
توسط حاجی صبغت الله,"$429,331 ",$87.21 ,,$68.80 ,"AFN 9,680,036","AFN 6,000",پرداخت اجرت روز مزد نور محمد خوازه کار بابت تعمیرللندر 5,,,24-Jul-25,278,,,,,,
توسط حاجی صبغت الله,"$429,477 ",$145.35 ,,$68.80 ,"AFN 9,690,036","AFN 10,000",پرداخت برای سفر برقی بابت تعمیرللندر 5,,,24-Jul-25,279,,,,,,
توسط حاجی صبغت الله,"$430,058 ",$581.40 ,,$68.80 ,"AFN 9,730,036","AFN 40,000",پرداخت برای عبدالله بابت خشت کاری تعمیرللندر 5 ,,,24-Jul-25,280,,,,,,
توسط حاجی صبغت الله,"$430,116 ",$58.14 ,,$68.80 ,"AFN 9,734,036","AFN 4,000",پرداخت برای سرن کردن ریگ زمین دارالامان بخاطر للندر 5,,,24-Jul-25,281,,,,,,
توسط حاجی صبغت الله,"$430,454 ",$338.08 ,,$68.80 ,"AFN 9,757,296","AFN 23,260","خریداری ها به تاریخ های مختلف توسط حاجی صبغت الله به تعمیرللندر 5 از قبیل تیل جنراتور,میخ فولادی ,دستکش , میخ ساده ,گاز مایع ,تیل دیزل,سیم جستی , تیل سوپر به ویبراتور ها,زانو خم , سرش , پیپ ,مخلوط کن,گچ ساده ,تیل دیزل , سیم جستی به تعمیرللندر ",,,26-Jul-25,282,,,,,,
توسط حاجی صبغت الله,"$434,893 ","$4,438.81 ",,$68.80 ,"AFN 10,062,686","AFN 305,390","خریداری ها به تاریخ های مختلف توسط حاجی صبغت الله به تعمیرللندر 5 تیل پطرول , برس کلان , مبلایل , مسلم شاور , نیچه, مخلوط کن , چوچه وال , پیچکش , موزه  , دس پنا,گلگل, سرش , سمنت سفید ,پایپ ,جین بکس,بیل , دسته بیل,جالی,چسپ , پل چرخ,لابرتیب و سمنت چرات به تعمیرللندر 5",,,26-Jul-25,283,,,,,,
توسط حاجی صبغت الله,"$437,446 ","$2,552.54 ",,$68.80 ,"AFN 10,238,301","AFN 175,615","خریداری ها به تاریخ های مختلف توسط حاجی صبغت الله به تعمیرللندر 5 از قبیل , پرده سبز , گچ , مواد خوراکه, خشت سفالی ,گچ 25 کیلویی,تیل دیزل , دولچه , بیل ,پیتزا به مهمانان,تیل پطرول به موتر کرولا,گاز مایع,بست خوازه,بست خوازه ,دس پنا و جالی سبز به تعمیرللندر 5",,,26-Jul-25,284,,,,,,
توسط حاجی صبغت الله,"$438,516 ","$1,070.58 ",,$68.80 ,"AFN 10,311,957","AFN 73,656","خریداری گاز مایع ,تیل پطرول,غذا به مهمانان از رستورانت ,نت خوازه , کارت تلفون به حاجی صبغت الله,مواد خوراکه ,گاز مایع, خشت سفالی , تیل پطرول ,بامیه ,فلتر دیزل برقی, مبلایل, اجرت مستری جنراتور,گاز مایع,پلک و سر پلکی و مبلایل آلوین مکس به ویبراتور های تعمیرللندر 5",,,26-Jul-25,285,,,,,,
توسط حاجی صبغت الله,"$441,903 ","$3,387.00 "," $3,387 ",$68.80 ,"AFN 10,311,957",AFN 0,پرداخت برای خریداری کاک سقفی به تعمیرللندر 5,,,26-Jul-25,286,,,,,,
توسط حاجی صبغت الله,"$442,567 ",$664.00 , $664.00 ,$68.80 ,"AFN 10,311,957",AFN 0,پرداخت برای شرکت فراز آژمان بابت خریداری کاک سقفی به تعمیرللندر 5 از بل نمبر 494,,,28-Jul-25,287,,,,,,
توسط حاجی صبغت الله,"$444,291 ","$1,724.00 "," $1,724.00 ",$68.80 ,"AFN 10,311,957",AFN 0,پرداخت برای شرکت فراز آژمان بابت خریداری کاک سقفی به تعمیرللندر 5 بل نمبر 503,,,28-Jul-25,288,,,,,,
توسط حاجی صبغت الله,"$445,691 ","$1,400.00 ",,$68.85 ,"AFN 10,408,347","AFN 96,390",پرداخت برای نورالدین بابت سیم تابی تعمیرللندر 5 مبلغ چهارده صد دالر امریکایی معادل به افغانی,,,29-Jul-25,289,,,,,,
توسط عرش الله,"$447,144 ","$1,452.43 ",,$68.85 ,"AFN 10,508,347","AFN 100,000",پرداخت برای نورالدین بابت سیم تابی تعمیرللندر 5 ,,,29-Jul-25,290,,,,,,
توسط رفیع الله,"$457,144 ","$10,000.00 "," $10,000.00 ",$68.85 ,"AFN 10,508,347",AFN 0,پرداخت برای شرکت زم زم فولاد بابت خریداری سیخ گول به تعمیرللندر 5 از رسید مشتری واحد نمبر A19 للندر 3,,,29-Jul-25,291,,,,,,
توسط حاجی صبغت الله,"$457,653 ",$509.51 ,,$68.85 ,"AFN 10,543,427","AFN 35,080",پرداخت برای خریداری جالی راویز به تعمیرللندر 5 ,,,31-Jul-25,292,,,,,,
توسط حاجی صبغت الله,"$458,016 ",$363.11 ,,$68.85 ,"AFN 10,568,427","AFN 25,000",پرداخت معاش انجنیروحید الله ولد حبیب الله بابت ماه جوزا 1404,,,31-Jul-25,293,,,,,,
توسط حاجی صبغت الله,"$458,379 ",$363.11 ,,$68.85 ,"AFN 10,593,427","AFN 25,000",پرداخت معاش انجنیروحید الله ولد حبیب الله بابت ماه سرطان 1404,,,31-Jul-25,294,,,,,,
توسط حاجی صبغت الله,"$458,779 ",$399.71 ,,$68.85 ,"AFN 10,620,947","AFN 27,520",پرداخت برای عبدالله خشت کار بابت تعمیرللندر 5,,,31-Jul-25,295,,,,,,
توسط حاجی صبغت الله,"$458,832 ",$52.68 ,,$68.85 ,"AFN 10,624,574","AFN 3,627",پرداخت برای خبازی عصر بابت خریداری نان خشک به تعمیرللندر5 ماه جون 2025,,,31-Jul-25,296,,,,,,
,"$466,832 ","$8,000.00 "," $8,000.00 ",$68.85 ,"AFN 10,624,574",AFN 0,پرداخت برای شرکت زم زم استیل بابت خریداری سیخ گول به تعمیرللندر 5,,,3-Aug-25,297,,,,,,
توسط حاجی صبغت الله,"$467,156 ",$324.53 ,,$68.90 ,"AFN 10,646,934","AFN 22,360","خریداری مواد ساختمانی به تاریخ های مختلف از قبیل , غذا از رستورانت , ترمیم جنراتور ,تیل پطرول به موتر ها , تیل دیزل به جنراتور ,سیخ ولدینگ,گچ ساده و غیره",,,7-Aug-25,298,,,,,,
توسط حاجی صبغت الله,"$477,156 ","$10,000.00 "," $10,000 ",$68.90 ,"AFN 10,646,934",AFN 0,پرداخت برای شرکت ساختمانی آریا ترک بابت کانکریت ریزی تعمیرللندر 5,,,7-Aug-25,299,,,,,,
توسط رفیع الله,"$487,156 ","$10,000.00 "," $10,000 ",$68.90 ,"AFN 10,646,934",AFN 0,پرداخت برای شرکت ساختمانی آریا ترک بابت کانکریت ریزی تعمیرللندر 5,,,7-Aug-25,300,,,,,,
,"$488,143 ",$986.94 ,,$68.90 ,"AFN 10,714,934","AFN 68,000",پردخت برای کاکا بادام گل روز الدین بابت خریداری خشت اول به تعمیرللندر 5 از جمع آوری ماه سرطان باغ قاضی,,,7-Aug-25,301,,,,,,
,"$488,528 ",$384.67 ,,$68.90 ,"AFN 10,741,438","AFN 26,504","خریداری گاز مایع , گوشت به خیرات , سیخ ولدینگ ,تیل پطرول به موتر هایلکس , سرکلوشن گاز , تیل دیزل به جنراتور تعمیرللندر 5 و غیره ",,,7-Aug-25,302,,,,,,
توسط حاجی صبغت الله,"$489,528 ","$1,000.00 ",,$68.40 ,"AFN 10,809,838","AFN 68,400",پرداخت برای نورالدین بابت سیم تابی و قالبکاری تعمیرللندر 5,,,12-Aug-25,303,,,,,,
,"$499,528 ","$10,000.00 "," $10,000 ",$68.40 ,"AFN 10,809,838",AFN 0,پرداخت برای شرکت زمزم استیل بابت خریداری سیخ گول به تعمیرللندر 5 توسط حاجی رفیع الله,,,12-Aug-25,304,,,,,,
,"$500,844 ","$1,315.79 ",,$68.40 ,"AFN 10,899,838","AFN 90,000",پرداخت برای روزالدین توسط کاکا بادام گل بابت خریداری خشت اول به تعمیرللندر 5,,,14-Aug-25,305,,,,,,
توسط حاجی صبغت الله,"$502,044 ","$1,200.00 ",,$68.40 ,"AFN 10,981,918","AFN 82,080",پرداخت برای عبدالله خشت کار بابت تعمیرللندر 5 ,,,14-Aug-25,306,,,,,,
,"$502,343 ",$299.71 ,,$68.40 ,"AFN 11,002,418","AFN 20,500",پرداخت برای علی یاور بابت راویز کاری تعمیرللندر 5,,,14-Aug-25,307,,,,,,
,"$502,780 ",$436.68 ,,$68.70 ,"AFN 11,032,418","AFN 30,000",پرداخت برای نورالدین بابت سیم تابی و قالبکاری تعمیرللندر 5,,,18-Aug-25,308,,,,,,
,"$502,870 ",$90.06 ,,$68.40 ,"AFN 11,038,578","AFN 6,160",پرداخت برای نور محمد خوازه کار بابت اجرت روزانه و 270 متر مربع نصب خوازه به تعمیرللندر 5 تصفیه حساب مکمل بسته کاری خوازه به تعمیرللندر 5,,,21-Aug-25,309,,,,,,
,"$503,016 ",$146.20 ,,$68.40 ,"AFN 11,048,578","AFN 10,000",پرداخت برای انجنیر جواد بابت سیستم برق تعمیرللندر 5 ,,,21-Aug-25,310,,,,,,
,"$503,309 ",$292.40 ,,$68.40 ,"AFN 11,068,578","AFN 20,000",پرداخت برای عبدالله خشت کار بابت تعمیرللندر 5,,,21-Aug-25,311,,,,,,
,"$504,398 ","$1,089.18 ",,$68.40 ,"AFN 11,143,078","AFN 74,500","پرداخت برای کاکا بادام گل بابت خریداری خشت اول به تعمیرللندر 5 بل نمبر های 143,144,145,148,149",,,21-Aug-25,312,,,,,,
,"$504,516 ",$117.91 ,,$68.40 ,"AFN 11,151,143","AFN 8,065",پرداخت معاش ادریس ولد دولت بابت ماه جوزا 1404,,,25-Aug-25,313,,,,,,
,"$504,549 ",$33.17 ,,$68.40 ,"AFN 11,153,412","AFN 2,269",پرداخت معاش ادریس ولد دولت بابت ماه سرطان 1404,,,25-Aug-25,314,,,,,,
,"$504,692 ",$142.82 ,,$68.40 ,"AFN 11,163,181","AFN 9,769",پرداخت معاش ادریس ولد دولت بابت ماه اسد 1404,,,25-Aug-25,315,,,,,,
,"$504,867 ",$175.44 ,,$68.40 ,"AFN 11,175,181","AFN 12,000",پرداخت معاش شریف الله ولد فیض محمد بابت ماه سرطان 1404,,,25-Aug-25,316,,,,,,
,"$504,891 ",$23.39 ,,$68.40 ,"AFN 11,176,781","AFN 1,600",پیش پرداخت برای شریف الله ولد فیض محمد بابت ماه اسد 1404,,,25-Aug-25,317,,,,,,
,"$505,043 ",$152.05 ,,$68.40 ,"AFN 11,187,181","AFN 10,400",پرداخت معاش شریف الله ولد فیض محمد بابت ماه سنبله  1404,,,25-Aug-25,318,,,,,,
,"$512,043 ","$7,000.00 "," $7,000 ",$68.40 ,"AFN 11,187,181",AFN 0,پرداخت برای شرکت زم زم استیل بابت خریداری سیخ گول به تعمیرللندر 5,,,25-Aug-25,319,,,,,,
توسط حاجی صبغت الله,"$513,648 ","$1,604.97 ",,$68.40 ,"AFN 11,296,961","AFN 109,780","خریداری ها به تاریخ های مختلف توسط حاجی صبغت الله از قبیل , جین کلفت,پیچ برنجی,کیبل 2/1.5, سیم جریدار ,ترکاری ,میوه خشک,پرده سبز,فلتر دیزلی,دسته فلزکاری, سمنت سفید ,پودر سنگ,سرش سلیکان , پودر سنگ ,قفل ,سرش سلیکان,دستکش,دبل 7 نمبر,سنگ چرخ, مبلایل,تانکی لیلیتر,ترمیم سرکلوشن ,ترمیم جنراتور,نوار تفلون,برشنگ , سامی , بست 40 , بست 90, اشتت ,زانوخم,سامی , کپ , سیفون , نل 2"" ,نوار تفلون , و بطری به جنراتور تعمیرللندر 5",,,25-Aug-25,320,,,,,,
توسط حاجی صبغت الله,"$513,785 ",$137.06 ,,$68.40 ,"AFN 11,306,336","AFN 9,375","خریداری ها به تاریخ های مختلف توسط حاجی صبغت الله از قبیل , مواد غذایی , جوس به مهمانان , گاز مایع,سیخ ولدینگ, گچ و پلک برق به تعمیرللندر 5",,,25-Aug-25,321,,,,,,
توسط حاجی صبغت الله,"$514,292 ",$506.87 ,,$68.40 ,"AFN 11,341,006","AFN 34,670","خریداری ها به تاریخ های مختلف توسط حاجی صبغت الله به تعمیرللندر 5 از قبیل , تیل دیزل به جنراتور, سیخ ولدینگ , سیم جستی , پل برمه , تیل پطرول به موتر کرولا , بابت تعمیرللندر 5",,,25-Aug-25,322,,,,,,
,"$514,350 ",$58.39 ,,$68.50 ,"AFN 11,345,006","AFN 4,000",خریداری تیل پطرول به موتر هایلکس,,,27-Aug-25,323,,,,,,
,"$514,387 ",$37.37 ,,$68.50 ,"AFN 11,347,566","AFN 2,560",پرداخت برای مبلایل تبدیلی جنراتور تعمیرللندر 5 ,,,27-Aug-25,324,,,,,,
,"$514,408 ",$20.44 ,,$68.50 ,"AFN 11,348,966","AFN 1,400",خریداری غذا از رستورانت به مهمانان حاجی رفیع الله و کرای موتر بریالی ,,,27-Aug-25,325,,,,,,
,"$514,554 ",$145.99 ,,$68.50 ,"AFN 11,358,966","AFN 10,000",پیش پرداخت برای نعمان ولد عصمت الله بابت سیستم سرد کننده تعمیرللندر 5,,,28-Aug-25,326,,,,,,
,"$515,138 ",$583.94 ,,$68.50 ,"AFN 11,398,966","AFN 40,000",پرداخت برای علی یاور بابت راویز کاری تعمیرللندر 5,,,28-Aug-25,327,,,,,,
,"$515,357 ",$218.98 ,,$68.50 ,"AFN 11,413,966","AFN 15,000",پرداخت برای محمد جواد بدست ابراهیم بابت ویرینگ و سیستم برق تعمیرللندر 5,,,28-Aug-25,328,,,,,,
,"$515,795 ",$437.96 ,,$68.50 ,"AFN 11,443,966","AFN 30,000",پرداخت برای عبدلله بابت خشت کاری تعمیرللندر 5,,,28-Aug-25,329,,,,,,
,"$516,160 ",$364.96 ,,$68.50 ,"AFN 11,468,966","AFN 25,000",پرداخت معاش وحید الله ولد حبیب الله بابت ماه اسد 1404,,,28-Aug-25,330,,,,,,
,"$516,379 ",$218.98 ,,$68.50 ,"AFN 11,483,966","AFN 15,000",پرداخت معاش احمد فرید ولد علاالدین بابت ماه اسد 1404,,,28-Aug-25,331,,,,,,
,"$516,397 ",$18.83 ,,$68.50 ,"AFN 11,485,256","AFN 1,290",پرداخت معاش سرور ولد طالب بابت ماه سرطان 1404,,,28-Aug-25,332,,,,,,
,"$516,543 ",$145.99 ,,$68.50 ,"AFN 11,495,256","AFN 10,000",پرداخت معاش سرور ولد طالب بابت ماه اسد 1404,,,28-Aug-25,333,,,,,,
,"$519,463 ","$2,919.71 ",,$68.50 ,"AFN 11,695,256","AFN 200,000",پرداخت برای شرکت هرات الکتریک از درک بل نمبر 915 بابت خریداری سیم جریدار سیم آنتن به تعمیرللندر 5,,,28-Aug-25,334,,,,,,
,"$519,901 ",$437.96 ,,$68.50 ,"AFN 11,725,256","AFN 30,000",پرداخت از درک خرید بل نمبر 70 جالی راویز به تعمیرللندر 5,,,28-Aug-25,335,,,,,,
,"$519,929 ",$28.28 ,,$68.50 ,"AFN 11,727,193","AFN 1,937",پرداخت برای ترمیم تانکر آب ,,,28-Aug-25,336,,,,,,
,"$520,075 ",$145.99 ,,$68.50 ,"AFN 11,737,193","AFN 10,000",پرداخت معاش هارون ولد فضل الرحمن بابت ماه ثور 1404,,,28-Aug-25,337,,,,,,
,"$520,221 ",$145.99 ,,$68.50 ,"AFN 11,747,193","AFN 10,000",پرداخت معاش هارون ولد فضل الرحمن بابت ماه جوزا 1404,,,28-Aug-25,338,,,,,,
,"$520,367 ",$145.99 ,,$68.50 ,"AFN 11,757,193","AFN 10,000",پرداخت معاش هارون ولد فضل الرحمن بابت ماه سرطان 1404,,,28-Aug-25,339,,,,,,
,"$520,513 ",$145.99 ,,$68.50 ,"AFN 11,767,193","AFN 10,000",پرداخت معاش هارون ولد فضل الرحمن بابت ماه اسد 1404,,,28-Aug-25,340,,,,,,
,"$520,535 ",$22.19 ,,$68.50 ,"AFN 11,768,713","AFN 1,520",خریداری پایپ و سامی و مواد نلدوانی به تعمیرللندر5,,,28-Aug-25,341,,,,,,
,"$520,957 ",$421.90 ,,$68.50 ,"AFN 11,797,613","AFN 28,900","خریداری بل ها بتاریخ های مختلف توسط حاجی صبغت الله به تعمیرللندر 5 از قبیل پل چرخ 10ملی , تیل پطرول,تیل دیزل,کپ , فیوز,تیل پطرول, گاز مایع , پرزه جات به جنراتور",,,28-Aug-25,342,,,,,,
,"$521,206 ",$248.70 ,,$68.50 ,"AFN 11,814,649","AFN 17,036","خریداری بل ها بتاریخ های مختلف توسط حاجی صبغت الله به تعمیرللندر 5 از قبیل چسپ , تیل دیزل به جنراتور,پرزه جات به ترمیم جنراتور,سیخ ولدینگ , کیبل تای, مبلایل تبدیلی موتر لکسس,دبل فلزی ",,,28-Aug-25,343,,,,,,
,"$531,206 ","$10,000.00 "," $10,000.00 ",$68.50 ,"AFN 11,814,649",AFN 0,پرداخت برای شرکت ساختمانی آریا ترک بابت کانکریت ریزی تعمیرللندر 5,,,1-Sep-25,344,,,,,,
,"$531,235 ",$29.20 ,,$68.50 ,"AFN 11,816,649","AFN 2,000",پیش پرداخت برای شریف الله ولد فیض محمد بابت ماه سنبله 1404,,,2-Sep-25,345,,,,,,
,"$531,273 ",$37.37 ,,$68.50 ,"AFN 11,819,209","AFN 2,560",پرداخت برای مبلایل تبدیلی جنراتور تعمیرللندر 5 ,,,2-Sep-25,346,,,,,,
,"$531,293 ",$20.44 ,,$68.50 ,"AFN 11,820,609","AFN 1,400",خریداری غذا از رستورانت برای مهمانان و کرای موتر توسط بریالی ,,,2-Sep-25,347,,,,,,
,"$531,521 ",$227.88 ,,$68.50 ,"AFN 11,836,219","AFN 15,610","پرداخت برای نوار کاری و برش کاری تخته های میز دفتر, خریداری چینل , قفل الماری,دستگیره خورد, دستگیره کلان, پیچ سیاه,سرش فوری,پل قفل , قابک,جای کیبل , پایه میز و خریداری تخته 16 ملی همراه با پول جوالی و کرای تکسی ",,,3-Sep-25,348,,,,,,
,"$532,397 ",$875.91 ,,$68.50 ,"AFN 11,896,219","AFN 60,000","پرداخت برای کاکا بادام گل بابت خریداری خشت اول به تعمیرللندر 5 بل نمبر های 150,204,205,206,207,208",,,4-Sep-25,349,,,,,,
,"$532,981 ",$583.94 ,,$68.50 ,"AFN 11,936,219","AFN 40,000",پرداخت برای عبدالله خشت کار بابت تعمیرللندر 5,,,4-Sep-25,350,,,,,,
,"$533,083 ",$102.19 ,,$68.50 ,"AFN 11,943,219","AFN 7,000",پرداخت برای احمد سالم بابت سرن کاری ریگ های زمین دارالامان به تعمیرللندر 5,,,4-Sep-25,351,,,,,,
,"$534,565 ","$1,482.48 ",,$68.50 ,"AFN 12,044,769","AFN 101,550",پرداخت برای شرکت هرات الکتریک و تصفیه بل نمبر 915 بابت خریداری سیم جریدار به تعمیرللندر 5,,,4-Sep-25,352,,,,,,
,"$534,865 ",$300.00 ,,$68.50 ,"AFN 12,065,319","AFN 20,550",پرداخت برای نعمان ولد عصمت الله بابت سیستم سرد کننده تعمیرللندر 5,,,4-Sep-25,353,,,,,,
,"$534,872 ",$6.42 ,,$68.50 ,"AFN 12,065,759",AFN 440,"خریداری رنگ روغنی , ضد زنگ , تینر و برس 2"" به رنگمالی چوکات میز دفتر",,,4-Sep-25,354,,,,,,
,"$534,873 ",$1.61 ,,$68.50 ,"AFN 12,065,869",AFN 110,خریداری آب معدنی و مصاله بریانی به دفتر,,,4-Sep-25,355,,,,,,
,"$534,881 ",$7.30 ,,$68.50 ,"AFN 12,066,369",AFN 500,خریداری گوشت مرغ به آشپزخانه دفتر للندر 5,,,4-Sep-25,356,,,,,,
,"$534,881 ",$0.58 ,,$68.50 ,"AFN 12,066,409",AFN 40,خریداری نت و بولت به تعمیرللندر 5,,,4-Sep-25,357,,,,,,
,"$535,021 ",$139.93 ,,$68.50 ,"AFN 12,075,994","AFN 9,585",خریداری تیل دیزل به جنراتور تعمیرللندر 5,,,4-Sep-25,358,,,,,,
,"$535,029 ",$7.30 ,,$68.50 ,"AFN 12,076,494",AFN 500,خریداری گوشت مرغ به دفتر کارته سه و کاریگران تعمیرللندر5,,,4-Sep-25,359,,,,,,
,"$535,032 ",$3.65 ,,$68.50 ,"AFN 12,076,744",AFN 250,خریداری بوره و چای به دفتر تعمیرللندر5,,,4-Sep-25,360,,,,,,
,"$535,034 ",$2.04 ,,$68.50 ,"AFN 12,076,884",AFN 140,خریداری مصاله بریانی و جوس سن ایچ به مهمانان دفتر تعمیرللندر5,,,4-Sep-25,361,,,,,,
,"$535,042 ",$7.30 ,,$68.50 ,"AFN 12,077,384",AFN 500,خریداری گاز مایع به آشپزخانه دفتر کارته سه  و کاریگران تعمیرللندر5,,,4-Sep-25,362,,,,,,
,"$535,048 ",$6.28 ,,$68.50 ,"AFN 12,077,814",AFN 430,"خریداری مصاله قورمه , نمک چینایی, بوره و رومی به آشپزخانه کارته سه و تعمیرللندر5",,,4-Sep-25,363,,,,,,
,"$535,261 ",$212.99 ,,$68.50 ,"AFN 12,092,404","AFN 14,590","خریداری فلنج , پیچ برمه, توش, پیچ 6ملی, 10 ملی , دبل 7 و غیره به تعمیرللندر 5",,,4-Sep-25,364,,,,,,
,"$535,264 ",$2.92 ,,$68.50 ,"AFN 12,092,604",AFN 200,خریداری دو کواتر مبلایل ایرانی به ویبراتور های تعمیرللندر 5,,,4-Sep-25,365,,,,,,
,"$535,266 ",$1.90 ,,$68.50 ,"AFN 12,092,734",AFN 130,خریداری گچ 25 کیلویی به تعمیرللندر 5,,,4-Sep-25,366,,,,,,
,"$535,268 ",$2.41 ,,$68.50 ,"AFN 12,092,899",AFN 165,خریداری گاز مایع به دفتر بخاطر آشپزخانه تعمیرللندر5,,,5-Sep-25,367,,,,,,
,"$535,297 ",$29.20 ,,$68.50 ,"AFN 12,094,899","AFN 2,000",خریداری تیل پطرول به موتر کرولا نقره ایی,,,5-Sep-25,368,,,,,,
,"$535,304 ",$6.57 ,,$68.50 ,"AFN 12,095,349",AFN 450,خریداری تخته لاسانی سفید به میز دفترتعمیرللندر5,,,6-Sep-25,369,,,,,,
,"$545,304 ","$10,000.00 "," $10,000.00 ",$68.50 ,"AFN 12,095,349",AFN 0,پرداخت برای شرکت زم زم استیل بابت خریداری سیخ گول به تعمیرللندر 5,,,6-Sep-25,370,,,,,,
,"$545,306 ",$2.19 ,,$68.50 ,"AFN 12,095,499",AFN 150,خریداری زلفی به تعمیرللندر 5,,,6-Sep-25,371,,,,,,
,"$545,362 ",$56.06 ,,$68.50 ,"AFN 12,099,339","AFN 3,840","خریداری پرزه جات به جنراتور از قبیل فلتر مبلایل , سرکی لیلیترو غیره به تعمیرللندر 5",,,6-Sep-25,372,,,,,,
,"$545,363 ",$1.31 ,,$68.50 ,"AFN 12,099,429",AFN 90,خریداری گچ خورد به تعمیرللندر 5,,,6-Sep-25,373,,,,,,
,"$545,378 ",$14.60 ,,$68.50 ,"AFN 12,100,429","AFN 1,000",خریداری تیل پطرول به موتر کرولا نقره ایی,,,6-Sep-25,374,,,,,,
,"$545,381 ",$2.54 ,,$68.50 ,"AFN 12,100,603",AFN 174,خریداری گاز مایع به تعمیرللندر 5,,,7-Sep-25,375,,,,,,
,"$545,382 ",$1.75 ,,$68.50 ,"AFN 12,100,723",AFN 120,خریداری گاز مایع به تعمیرللندر 5,,,7-Sep-25,376,,,,,,
,"$545,397 ",$14.60 ,,$68.50 ,"AFN 12,101,723","AFN 1,000",خریداری تیل پطرول به موتر کرولا نقره ایی,,,7-Sep-25,377,,,,,,
,"$545,442 ",$44.67 ,,$68.50 ,"AFN 12,104,783","AFN 3,060","خریداری مواد خوراکه به آشپزخانه کارته سه از قبیل کچالو, پیاز,روغن, نمک, روب,آچار,زردچوبه و مایع ظرفشویی به آشپزخانه تعمیرللندر5",,,10-Sep-25,378,,,,,,
,"$545,446 ",$4.60 ,,$68.50 ,"AFN 12,105,098",AFN 315,"خریداری یک بوتل روغن مایع , کچالو و گاز مایع به آشپزخانه تعمیرللندر5",,,10-Sep-25,379,,,,,,
,"$545,511 ",$64.38 ,,$68.50 ,"AFN 12,109,508","AFN 4,410",پرداخت برای خبازی عبدالمطلب بغلانی بابت خریداری نان خشک به تعمیرللندر 5,,,11-Sep-25,380,,,,,,
,"$545,518 ",$7.30 ,,$68.50 ,"AFN 12,110,008",AFN 500,پرداخت برای انجنیر وحید الله صدیقی بابت فعال نمودن انترنت مبایل,,,11-Sep-25,381,,,,,,
,"$545,605 ",$87.59 ,,$68.50 ,"AFN 12,116,008","AFN 6,000",پیش پرداخت برای انجنیر وحید الله بابت ماه سنبله 1404,,,11-Sep-25,382,,,,,,
