,,,LALANDER 6 Building General Expenses sheet,,,,,,
,"$202,115 ",$55.72 ,,$66.40 ,"AFN 7,167,715","AFN 3,700",خریداری پایپ لابری به تعمیرللندر 6,1-Dec-25,125
,"$202,262 ",$146.23 ,,$66.40 ,"AFN 7,177,425","AFN 9,710","خریداری پایپ , زانو خم و برشینگ به تعمیرللندر 6",1-Dec-25,126
,"$202,266 ",$4.52 ,,$66.40 ,"AFN 7,177,725",AFN 300,خریداری کوتگه سامی به تعمیرللندر 6,1-Dec-25,127
,"$212,266 ","$10,000.00 ","$10,000 ",$66.40 ,"AFN 7,177,725",AFN 0,پرداخت برای جاوید سکندری بابت سیخ گول تعمیرللندر 6,2-Dec-25,128
,"$212,504 ",$238.35 ,,$66.12 ,"AFN 7,193,485","AFN 15,760","پرداخت برای مصارفات حاجی احسان الله از تاریخ 25 نوامبر الی 03 دسمبر 2025 از قبیل تیل دیزل به جنراتور,لحاف یک نفره ,بوره , نمک,سیمک, آب معدنی,گچ,لوبیا,نخود,بوره,چای سبز,روغن ,کچالو,اندل به جنراتور,تخم مرغ,تیل پطول به موتر,گاز مایع ,جین لین,اسپیری ,پنچری تایر کراچی و اجرت پائین کردن سمنت توسط مزدورکاران تعمیرللندر 6",3-Dec-25,129
,"$212,853 ",$348.15 ,,$66.12 ,"AFN 7,216,505","AFN 23,020","پرداخت برای مصارفات حاجی احسان الله از تاریخ 25 نوامبر الی 03 دسمبر 2025 از قبیل کرای رفت و آمد انجنیر وحید به للندر 4, کرای تکسی انجنیر محبوب الله و کرای موتر کارمندان به تعمیرللندر 6 ,پرداخت برای برقی ساحه بابت فیوز سوخته گی ,کرای تکسی سیخ از سرای مطیع الله,نان خشک , برشینگ ,تبدیل , تفلون, برق دستی ,آب نوشیدنی,جاین کلفت , دستکش ,مصاله دیگ , کتر , مبلایل تبدیلی جنراتور, و کری موتر و اجرت سه نفر مزدور کاران بابت پیش کردن سمنت به تعمیرللندر 6",3-Dec-25,130
,"$212,884 ",$31.76 ,,$66.12 ,"AFN 7,218,605","AFN 2,100",خریداری تیل دیزل به جنراتور تعمیرللندر 6,3-Dec-25,131
,"$218,134 ","$5,249.77 ",,$66.00 ,"AFN 7,565,090","AFN 346,485",پرداخت برای  حاجی عبدالکریم خریداری سیمنت ایرانی به کانکریت ریزی پایل های تعمیرللندر 6,4-Dec-25,132
,"$218,513 ",$378.79 ,,$66.00 ,"AFN 7,590,090","AFN 25,000",پرداخت برای علی داد مکسر کار بدست زمان برادرش بابت کانکریت ریزی پایل های تعمیرللندر 6,4-Dec-25,133
,"$222,750 ","$4,236.74 ",,$66.00 ,"AFN 7,869,715","AFN 279,625",پرداخت برای شرکت سلیمان داودزی بابت خریداری ریگ و کرش به پایل های تعمیرللندر 6,4-Dec-25,134
,"$227,750 ","$5,000.00 ",,$66.00 ,"AFN 8,199,715","AFN 330,000",پرداخت برای نور گل بابت کندن کاری تهکوی تعمیرللندر 6,4-Dec-25,135
,"$228,000 ",$250.00 ,,$66.00 ,"AFN 8,216,215","AFN 16,500",پرداخت برای نورالدین بابت سیم تابی پایل های تعمیرللندر 6,4-Dec-25,136
,"$228,129 ",$129.00 ,$129 ,$66.00 ,"AFN 8,216,215",AFN 0,خریداری تحفه توسط حاجی رفیع الله بابت تعمیرللندر 6,4-Dec-25,137
,"$238,664 ","$10,535.76 ",,$66.00 ,"AFN 8,911,575","AFN 695,360",پرداخت برای حاجی عبدالکریم بابت خریداری سمنت به تعمیرللندر 6,7-Dec-25,138
,"$239,195 ",$530.30 ,,$66.00 ,"AFN 8,946,575","AFN 35,000",پرداخت برای نورالدین بابت سیم تابی پایل های تعمیرللندر 6,7-Dec-25,139
,"$239,263 ",$68.80 ,,$66.13 ,"AFN 8,951,125","AFN 4,550",خریداری تیل پطرول به موتر هایلکس,7-Dec-25,140
,"$239,698 ",$434.47 ,,$66.15 ,"AFN 8,979,865","AFN 28,740","پرداخت برای مصارفات بل های حاجی احسان الله سهاک از تاریخ 03 دسمبر 2025 الی 10 دسمبر 2025 تعمیرلندر6 از قبیل گوشت مرغ ,پیاز ,سبزی,آب نوشیدنی ,تاسک وال ماشین,تیل دیزل,بیلر بخاطر کانکریت,کرای زرنج,کرای رفت و آمد از ساحه للندر 6 به دفتر کارته چهار,گاز مایع,پل چرخ,جور کردن فیوز سوخته گی صندوق برق,تیل دیزل به جنراتور,اجرت مزدور کاران بخاطر پیش نمودن سمنت ,کراچی از نل 40 ,مواد خوراکه, اجرت 4 نفر  تیل دیزل به جنراتور و لابرتیب به تعمیرللندر 6",10-Dec-25,141
,"$239,705 ",$7.56 ,,$66.15 ,"AFN 8,980,365",AFN 500,پیش پرداخت برای عبدالمتین بابت ماه قوس 1404,10-Dec-25,142
,"$239,713 ",$7.56 ,,$66.15 ,"AFN 8,980,865",AFN 500,پرداخت برای مصارفات بل های حاجی احسان الله سهاک از تاریخ 03 دسمبر 2025 الی 10 دسمبر 2025 تعمیرلندر6 پش پرداخت برای میرویس ولد عبدالبصیر بابت ماه قوس 1404,10-Dec-25,143
,"$239,769 ",$56.08 ,,$66.15 ,"AFN 8,984,575","AFN 3,710",پرداخت برای مصارفات بل های حاجی احسان الله سهاک از تاریخ 03 دسمبر 2025 الی 10 دسمبر 2025 تعمیرلندر6 رداخت برای مزدورکاران نورالدین بابت پائین نمودن سمنت و هموار کاری ساحه جاینت B و خریداری آب نوشیدنی به تعمیرللندر 6,10-Dec-25,144
,"$239,906 ",$136.96 ,,$66.15 ,"AFN 8,993,635","AFN 9,060"," پرداخت برای مصارفات بل های حاجی احسان الله سهاک از تاریخ 03 دسمبر 2025 الی 10 دسمبر 2025 تعمیرلندر6 از قبیل گوشت تیل دیزل , گاز مایع , پیچ کش برقی ,خرپیچ , سیمک دیگ ,آب نوشیدنی,اجرت 4 نفر مزدورکاران,بابت پیش کردن سمنت,تیل دیزل به جنراتور و خریداری پائیپ کرمچی به تعمیرللندر 6",10-Dec-25,145
,"$259,969 ","$20,062.59 ",,$66.15 ,"AFN 10,320,775","AFN 1,327,140",پرداخت برای حاجی عبدالکریم بابت خریداری سمنت ایرانی به کانکریت ریزی پایل های تعمیرللندر6,10-Dec-25,146
,"$266,155 ","$6,186.70 ",,$66.15 ,"AFN 10,730,025","AFN 409,250",پرداخت برای شرکت سلیمان داودزی توسط مشعل بابت خریداری ریگ و جغل به تعمیرللندر 6,10-Dec-25,147
,"$266,609 ",$453.51 ,,$66.15 ,"AFN 10,760,025","AFN 30,000",پرداخت برای علی داد مکسر کار بابت کانکریت ریزی پایل های اساسی تعمیرللندر6,10-Dec-25,148
,"$271,613 ","$5,003.78 ",,$66.15 ,"AFN 11,091,025","AFN 331,000",پرداخت برای نور گل بابت کندن کاری تعمیرللندر6 بدست مشعل به گفته نور گل توسط زنگ مبایل,10-Dec-25,149
,"$273,124 ","$1,511.72 ",,$66.15 ,"AFN 11,191,025","AFN 100,000",پرداخت برای نورالدین بابت سیم تابی پایل های تعمیرللندر6,10-Dec-25,150
,"$273,427 ",$302.34 ,,$66.15 ,"AFN 11,211,025","AFN 20,000",پرداخت برای محمد نسیم کرن کار بابت پائین نمودن پایل های تعمیرللندر6,10-Dec-25,151
,"$288,427 ","$15,000.00 ",,$66.15 ,"AFN 12,203,275","AFN 992,250",پرداخت برای عظیم الله جهادیار بابت حفاری پایل های اساسی تعمیرللندر6,11-Dec-25,152
,"$288,442 ",$15.12 ,,$66.15 ,"AFN 12,204,275","AFN 1,000",پرداخت برای انجنیر وحید الله صدیقی بخاطر انترنت و کارت مبایل  بابت تعمیرللندر6,11-Dec-25,153
,"$288,444 ",$2.27 ,,$66.15 ,"AFN 12,204,425",AFN 150,پرداخت کرای تکسی کاریگرها به تعمیرللندر 6,11-Dec-25,154
,"$288,880 ",$435.70 ,,$66.10 ,"AFN 12,233,225","AFN 28,800",خریداری مواد ضد نم به کانکریت ریزی شفته بالای سنگ بولدر تعمیرللندر 6,14-Dec-25,155
,"$288,881 ",$1.36 ,,$66.10 ,"AFN 12,233,315",AFN 90,خریداری رجه به تعمیرللندر 6,14-Dec-25,156
,"$299,397 ","$10,515.89 ",,$66.10 ,"AFN 12,928,415","AFN 695,100",پرداخت برای حاجی عبدالکریم بابت خریداری سمنت به تعمیرللندر6,14-Dec-25,157
,"$299,420 ",$22.69 ,,$66.10 ,"AFN 12,929,915","AFN 1,500",پرداخت برای گلکار بابت شفته کاری تعمیرللندر6,14-Dec-25,158
,"$299,620 ",$200.00 ,$200 ,$66.10 ,"AFN 12,929,915",AFN 0,پرداخت برای انجنیر عبدالقدیر نبوی بابت تضمین جواز و انجنیر بابت امر تعمیرللندر 6,14-Dec-25,159
,"$299,798 ",$178.52 ,,$66.10 ,"AFN 12,941,715","AFN 11,800",خریداری و تهیه لباس برای  کارمندان ریاست صدور مجوز و کنترول ساختمانها بابت تعمیرللندر 6,14-Dec-25,160
,"$299,904 ",$105.90 ,,$66.10 ,"AFN 12,948,715","AFN 7,000",خریداری اسپیسر به تعمیرللندر 6,15-Dec-25,161
,"$300,904 ","$1,000.00 ",,$66.20 ,"AFN 13,014,915","AFN 66,200",پرداخت برای علی داد مکسر کار بابت کانکریت ریزی پایل های اساسی تعمیرللندر6,17-Dec-25,162
,"$301,170 ",$265.46 ,,$66.30 ,"AFN 13,032,515","AFN 17,600",پرداخت برای خریداری مواد ضد نم به تعمیرللندر 6,18-Dec-25,163
,"$306,449 ","$5,279.03 ",,$66.30 ,"AFN 13,382,515","AFN 350,000",پرداخت برای حاجی عبدالکریم بابت خریداری سمنت ایرانی به تعمیرللندر 6,18-Dec-25,164
,"$307,949 ","$1,500.00 ",,$66.30 ,"AFN 13,481,965","AFN 99,450",پرداخت برای نورالدین بابت سیم تابی تعمیرللندر 6,18-Dec-25,165
,"$309,842 ","$1,892.91 ",,$66.30 ,"AFN 13,607,465","AFN 125,500",پرداخت برای شرکت ساختمانی سلیمان داودزی بابت خریداری ریگ شسته و جغل بادامی به تعمیرللندر 6,18-Dec-25,166
,"$310,004 ",$162.90 ,,$66.30 ,"AFN 13,618,265","AFN 10,800",پرداخت برای نسیم کرن کار بابت پائین کردن پایل های تعمیرللندر 6,18-Dec-25,167
,"$310,504 ",$500.00 ,,$66.20 ,"AFN 13,651,365","AFN 33,100",پرداخت برای نورالدین بابت سیم تابی تعمیرللندر6 ,20-Dec-25,168
,"$337,011 ","$26,506.03 ",,$66.30 ,"AFN 15,408,715","AFN 1,757,350",پرداخت و تصفیه حساب عظیم الله بابت حفاری پایل های اساسی تعمیرللندر 6,21-Dec-25,169
,"$337,803 ",$792.23 ,,$66.30 ,"AFN 15,461,240","AFN 52,525",پرداخت و تصفیه حساب باقیمانده عظیم الله بابت حفاری پایل های تحکیماتی تعمیرللندر 6,21-Dec-25,170
,"$337,868 ",$65.15 ,,$66.00 ,"AFN 15,465,540","AFN 4,300",خریداری تیل پطرول A90 به موتر هایلکس بابت تعمیرللندر 6,22-Dec-25,
,"$337,911 ",$42.75 ,,$65.50 ,"AFN 15,468,340","AFN 2,800",پرداخت برای مبلایل تبدیلی و فلتر مبلایل به موتر هایلکس بابت تعمیرللندر6,23-Dec-25,
,"$338,325 ",$414.79 ,,$66.00 ,"AFN 15,495,716","AFN 27,376","پرداخت برای حاجی احسان الله سهاک بابت مصارفات تاریخ های مختلف به تعمیرللندر6 از تاریخ 10 دسمبر 2025 الی 24 دسمبر 2025 از قبیل خریداری گاز مایع به دفتر ساحوی , اسپیسر , تیل دیزل به جنراتور ,فیوز 20 امپیر,ساکت واتر پمپ ,لابرتیب ضد آب , استپلر,پلاستیک شیت ,سیخ ولدینگ ,مواد خوراکه ,کلند ,چای خشک , کچالو ,نل 1"" ,و غیره ضرویات مواد ساختمانی به تعمیرللندر 6 ",24-Dec-25,171
,"$338,522 ",$196.97 ,,$66.00 ,"AFN 15,508,716","AFN 13,000",پرداخت برای نورالدین بابت ازاجرت 43 نفر مزدورکار بابت پائین نمودن سمنت های خریداری شده به تعمیرللندر 6,24-Dec-25,
,"$338,560 ",$37.88 ,,$66.00 ,"AFN 15,511,216","AFN 2,500",پرداخت برای اجرت اجاره کار در جاینت B تعمیرللندر 6 ,24-Dec-25,
,"$338,562 ",$1.67 ,,$66.00 ,"AFN 15,511,326",AFN 110,خریداری بولت 12 و سر شاخ به تعمیرللندر6,24-Dec-25,
,"$338,645 ",$83.33 ,,$66.00 ,"AFN 15,516,826","AFN 5,500",پرداخت برای قربان کرن کار بابت پائین نمودن 4 حلقه پایل رمپ تعمیرللندر 6,24-Dec-25,
,"$340,216 ","$1,571.00 ",,$66.20 ,"AFN 15,620,826","AFN 104,000","پرداخت برای شرکت مواد ساختمانی سلیمان داودزی بابت خریداری ریگ شسته , جغل بادامی به تعمیرللندر 6",24-Dec-25,172
,"$340,669 ",$453.17 ,,$66.20 ,"AFN 15,650,826","AFN 30,000",پرداخت برای علی داد مکسر کار بابت کانکریت ریزی پایل های اساسی تعمیرللندر6,24-Dec-25,173
,"$340,820 ",$151.06 ,,$66.20 ,"AFN 15,660,826","AFN 10,000",پیش پرداخت برای انجنیر وحید الله ولد حبیب الله بابت ماه قوس 1404 للندر 6,24-Dec-25,174
,"$341,041 ",$220.21 ,,$66.30 ,"AFN 15,675,426","AFN 14,600",پرداخت و تصفیه حساب محمد نسیم کرن کار بابت پائین کردن پایل های تعمیرللندر6 بدست رحمت الله ,25-Dec-25,175
,"$341,108 ",$67.67 ,,$66.20 ,"AFN 15,679,906","AFN 4,480",خریداری تیل پطرول به موتر هایلکس بابت تعمیرللندر 6,28-Dec-25,
,"$341,786 ",$677.95 ,,$66.20 ,"AFN 15,724,786","AFN 44,880",پرداخت شرکت هرات الکتریک بابت خریداری کیبل مغان به تعمیرللندر 6,29-Dec-25,176
,"$341,794 ",$7.58 ,,$66.00 ,"AFN 15,725,286",AFN 500,خریداری تیل پطرول به موتر کرولا نقره ایی استفاده به للندر 6,30-Dec-25,177
,"$341,945 ",$151.52 ,,$66.00 ,"AFN 15,735,286","AFN 10,000",پرداخت معاش محمد نادر ولد صوفی مقبول شاه بابت ماه قوس 1404,31-Dec-25,178
,"$342,135 ",$189.39 ,,$66.00 ,"AFN 15,747,786","AFN 12,500",پرداخت معاش محمد بصیر ولد محمد وکیل چوکیدار تعمیرللندر 6 بابت ماه قوس 1404,31-Dec-25,179
,"$342,213 ",$78.29 ,,$66.00 ,"AFN 15,752,953","AFN 5,167",پرداخت معاش باقیمانده میرویس ولد عبدالبصیر کاریگر للندر 6 بابت ماه قوس 1404,31-Dec-25,180
,"$342,357 ",$143.94 ,,$66.00 ,"AFN 15,762,453","AFN 9,500",پرداخت معاش باقیمانده عبدالمتین ولد نیک محمد کاریگر للندر 6 بابت ماه قوس 1404,31-Dec-25,181
,"$342,509 ",$151.52 ,,$66.00 ,"AFN 15,772,453","AFN 10,000",پرداخت معاش عبدالبصیر ولد رضا کاریگر للندر 6 بابت ماه قوس 1404,31-Dec-25,182
,"$342,519 ",$10.30 ,,$66.00 ,"AFN 15,773,133",AFN 680,"پرداخت برای مصارف نان چاشت حاجی عاشق الله , فرید و نورالدین قالبکار بابت خریدرای مواد قالبکاری به تعمیرللندر6",31-Dec-25,183
,"$342,746 ",$227.27 ,,$66.00 ,"AFN 15,788,133","AFN 15,000",پرداخت معاش باقیمانده انجنیر وحید الله ولد حبیب الله بابت ماه قوس 1404,31-Dec-25,184
,"$342,822 ",$75.76 ,,$66.00 ,"AFN 15,793,133","AFN 5,000",پیش پرداخت برای انجنیر وحید الله ولد حبیب الله بابت ماه جدی 1404,31-Dec-25,185
,"$343,522 ",$700.00 ,,$66.00 ,"AFN 15,839,333","AFN 46,200",پرداخت برای نورالدین بابت سیم تابی تعمیرللندر6,31-Dec-25,186
,"$344,522 ","$1,000.00 ",,$66.00 ,"AFN 15,905,333","AFN 66,000",پرداخت برای نورالدین قالبکاربابت سیم تابی تعمیرللندر6,3-Jan-26,188
,"$344,739 ",$217.42 ,,$66.00 ,"AFN 15,919,683","AFN 14,350","پرداخت برای مصارف روزانه  حاجی احسان الله سهاک در تعمیرللندر 6 از قبیل خریداری لابرتیپ ,کیک برای مهمانن , آب نوشیدنی, تیوب , تیل دیزل , تار رجه , دسته بیل , مواد ایزومات و ضد نم ",7-Jan-26,189
,"$344,832 ",$93.18 ,,$66.00 ,"AFN 15,925,833","AFN 6,150","پرداخت برای مصارف روزانه  حاجی احسان الله سهاک در تعمیرللندر 6 خریداری تیل دیزل , پل برش , دستکش , شش رخی , رول یک متره , کرا ی موتر به ریاست شهر سازی , تیل دیزل , آب نوشیدنی , مبلایل و میخ 4"" و میخ 12 "" به تعمیرللندر 6",7-Jan-26,
,"$344,935 ",$102.12 ,,$66.00 ,"AFN 15,932,573","AFN 6,740","پرداخت برای مصارف روزانه  حاجی احسان الله سهاک در تعمیرللندر 6 خریداری گاز مایع , روب , روغن , گوشت , آب معدنی, کچالو , زردک , پیاز,میخ ساده و میخ فولادی , تیل دیزل به جنراتور , برای ترافیک بخاطر تخلیه 5 موتر سیخ گول و خرید میخ فولادی , لابرتیب به تعمیرللندر 6",7-Jan-26,
,"$345,161 ",$226.67 ,,$66.00 ,"AFN 15,947,533","AFN 14,960","پرداخت برای مصارف روزانه  حاجی احسان الله سهاک در تعمیرللندر 6 پرداخت اجرت دو نفر کاریگر و یک نفر برقی بخاطر کانکریت ریزی ,خریداری گاز مایع , روب کلان , چای خشک , دال نخود, روغن مایع , ظرفشویی , گوشت ,کرای موتر , پول نان خشک , اجرت شش نفر مزدورکار ,خرید ساکت برق و فوتوکاپی نقشه های تعمیرللندر 6",7-Jan-26,
,"$346,116 ",$954.55 ,,$66.00 ,"AFN 16,010,533","AFN 63,000",پرداخت برای برای سلیمان داودزی بابت خریداری کرش به تعمیرللندر6,7-Jan-26,190
,"$353,126 ","$7,010.61 ",,$66.00 ,"AFN 16,473,233","AFN 462,700",پرداخت برای نور گل بابت کندن کاری تعمیرللندر6,7-Jan-26,191
,"$354,123 ",$996.98 ,,$66.20 ,"AFN 16,539,233","AFN 66,000",پرداخت برای نورالدین بابت سیم تابی تعمیرللندر6,11-Jan-26,192
,"$354,154 ",$30.21 ,,$66.20 ,"AFN 16,541,233","AFN 2,000",خریداری تیل پطرول به موتر هایلکس به تعمیرللندر 6,11-Jan-26,
,"$356,151 ","$1,996.98 ",,$66.30 ,"AFN 16,673,633","AFN 132,400",پرداخت برای نورالدین سیم تابی بابت تعمیرللندر6,14-Jan-26,193
,"$356,422 ",$271.49 ,,$66.30 ,"AFN 16,691,633","AFN 18,000",پرداخت برای نورالدین قالبکاری پایل های تحکیماتی  تعمیرللندر6,14-Jan-26,194
,"$357,633 ","$1,211.16 ",,$66.30 ,"AFN 16,771,933","AFN 80,300",پرداخت و تصفیه حساب مکمل علی داد مکسر کار بابت تعمیرللندر6,14-Jan-26,195
,"$357,648 ",$15.08 ,,$66.30 ,"AFN 16,772,933","AFN 1,000",پرداخت برای علی داد مکسر کاری بابت کرای انتقال مکسر کانکریت ریزی به تعمیرللندر6,14-Jan-26,196
,"$360,952 ","$3,303.17 ",,$66.30 ,"AFN 16,991,933","AFN 219,000",پرداخت برای شرکت ساختمانی سلیمان داودزی بابت خریداری کرش و ریگ به تعمیرللندر6,14-Jan-26,197
,"$381,098 ","$20,146.15 ",,$66.30 ,"AFN 18,327,623","AFN 1,335,690",پرداخت و تصفیه حساب مکمل نور گل بابت کندن کاری دو منزل تهکوی تعمیرللندر و اجرت ساعتوار اسکواتو در تعمیرللندر 6,14-Jan-26,198
,"$381,113 ",$15.08 ,,$66.30 ,"AFN 18,328,623","AFN 1,000",خریداری کارت مبایل به انجنیر وحیدالله بابت انترنت دو ماهه در تعمیرللندر6,14-Jan-26,199
,"$381,633 ",$520.00 ,$520 ,$66.30 ,"AFN 18,328,623",AFN 0,خریدرای سیم 1.5 ملی جستی به تعمیرللندر6,14-Jan-26,200
,"$381,784 ",$150.83 ,,$66.30 ,"AFN 18,338,623","AFN 10,000",پیش پرداخت برای انجنیر وحید الله ولد حبیب الله بابت ماه جدی 1404,15-Jan-26,201
,"$381,845 ",$61.84 ,,$66.30 ,"AFN 18,342,723","AFN 4,100",خریداری تیل پطرول به موتر هایلکس تعمیرللندر 6,15-Jan-26,
,"$381,996 ",$150.94 ,,$66.25 ,"AFN 18,352,723","AFN 10,000",پرداخت معاش میرویس ولد عبدالبصیر بابت ماه جدی 1404 کاریگر تعمیرللندر 6,24-Jan-26,202
,"$382,147 ",$150.94 ,,$66.25 ,"AFN 18,362,723","AFN 10,000",پرداخت معاش عبدالبصیر ولد رضا کاریگر تعمیرللندر6 بابت ماه جدی 1404,24-Jan-26,203
,"$382,208 ",$60.38 ,,$66.25 ,"AFN 18,366,723","AFN 4,000",خریداری تیل پطرول به موتر هایلکس بابت تعمیرللندر 6,26-Jan-26,
,"$382,359 ",$151.06 ,,$66.20 ,"AFN 18,376,723","AFN 10,000",پرداخت معاش عبدالمتین ولد نیک محمد کاریگر تعمیرللندر 6 بابت ماه جدی 1404,27-Jan-26,204
,"$382,585 ",$226.59 ,,$66.20 ,"AFN 18,391,723","AFN 15,000",پرداخت معاش باقیمانده انجنیر وحید الله ولد حبیب الله بابت تعمیرللندر 6,27-Jan-26,205
,"$382,777 ",$191.57 ,,$65.25 ,"AFN 18,404,223","AFN 12,500",پرداخت معاش عبدالبصیر ولد محمد وکیل چوکیدار تعمیرللندر 6 بابت ماه جدی 1404,29-Jan-26,206
,"$382,828 ",$51.08 ,,$65.25 ,"AFN 18,407,556","AFN 3,333",پرداخت معاش سردار ولی ولد صبرالله بابت ماه جدی 1404 کاریگر تعمیرللندر6,29-Jan-26,207
,"$382,879 ",$51.08 ,,$65.25 ,"AFN 18,410,889","AFN 3,333",پرداخت معاش صبرالله ولد الله محمد بابت ماه جدی 1404 کاریگر تعمیرللندر6,29-Jan-26,208
,"$382,935 ",$56.20 ,,$65.25 ,"AFN 18,414,556","AFN 3,667",پرداخت معاش علی محمد ولد جمعه خان بابت ماه جدی 1404 کاریگرتعمیرللندر6,29-Jan-26,209
,"$383,089 ",$153.26 ,,$65.25 ,"AFN 18,424,556","AFN 10,000",پرداخت معاش محمد نادر ولد صوفی مقبول شاه بابت ماه جدی 1404 کاریگر تعمیرللندر6,29-Jan-26,210
,"$385,446 ","$2,357.89 ",,$66.50 ,"AFN 18,581,356","AFN 156,800",پرداخت برای شیرباز بابت خریداری سنگ بولدر به تعمیرللندر 6,31-Jan-26,211
,"$385,946 ",$500.00 ,,$66.50 ,"AFN 18,614,606","AFN 33,250",پرداخت برای نورالدین بابت سیم تابی تعمیرللندر 6,31-Jan-26,212
,"$386,000 ",$54.00 ,$54 ,$66.50 ,"AFN 18,614,606",AFN 0,پرداخت برای شرکت زمزم استیل بابت خریداری سیم جستی 1.5 ملی به تعمیرللندر6 (بتاریخ 19 جنوری پرداخت گردیده و شامل راپور 31 گردیده ),31-Jan-26,213
,"$386,046 ",$45.11 ,,$66.50 ,"AFN 18,617,606","AFN 3,000",خریداری تیل پطرول به موتر هایلکس بابت تعمیرللندر 6,31-Jan-26,
,"$386,159 ",$113.91 ,,$65.40 ,"AFN 18,625,056","AFN 7,450","پرداخت برای مصارفات روزانه حاجی احسان الله سهاک در تعمیرللندر 6 از قبیل اجرت سه نفر علی داد بخاطر کانکریت ریزی ,  کشیدن مکسر توسط کرن از تهکوی به روی زمین و دو نفر کاریگر ,خرید آب  کچالو , تیل دیزل به جنراتور ,",2-Feb-26,214
,"$386,220 ",$61.01 ,,$65.40 ,"AFN 18,629,046","AFN 3,990","پرداخت برای مصارفات روزانه حاجی احسان الله سهاک در تعمیرللندر 6 از قبیل خرید لحاف یک نفره , دسته بیل , کلند,جین کلفت ترکی , قفل  و پرداخت برای انجنیران ناحیه 4 بخاطر بازدید و امضا سیخ بندی  های تعمیرللندر 6",2-Feb-26,
,"$386,264 ",$43.88 ,,$65.40 ,"AFN 18,631,916","AFN 2,870","پرداخت برای مصارفات روزانه حاجی احسان الله سهاک در تعمیرللندر 6 از قبیل خریداری گوشت , آب معدنی , مرچ تازه , گاز مایع ,بالشت ,چاینک و موا دخوراکه برای کاریگران تعمیرللندر 6",2-Feb-26,
,"$386,619 ",$354.43 ,,$65.40 ,"AFN 18,655,096","AFN 23,180","پرداخت برای مصارفات روزانه حاجی احسان الله سهاک در تعمیرللندر 6 از قبیل پرداخت بل برق و کرای موتر بصیر, گاز مایع , گوشت , مرچ تازه , آب معدنی  , پرداخت برای خبازی بابت خرید نان خشک و کرای ماه دلو و شمس پلازا بابت کاریگران نورالدین ",2-Feb-26,
,"$386,729 ",$110.55 ,,$65.40 ,"AFN 18,662,326","AFN 7,230","پرداخت برای مصارفات روزانه حاجی احسان الله سهاک در تعمیرللندر 6 از قبیل خریداری گاز مایع , رومی خشک , گوشت , سبزی , برنج , لوبیا , دالنخود , مایع ظرفشویی , پیاز , کچالو , سیر و کرای موتر و خرید دستکش به کاریگران تعمیرللندر 6",2-Feb-26,
,"$386,752 ",$22.78 ,,$65.40 ,"AFN 18,663,816","AFN 1,490","پرداخت برای مصارفات روزانه حاجی احسان الله سهاک در تعمیرللندر 6 از قبیل خریداری تکه صافی , آب معدنی , ریگ شسته , پلاس , پیچکش , قفل , دبل , چکش آهنی و پیچ اسکرو به تعمیرللندر 6",2-Feb-26,
,"$386,772 ",$42.68 ,,$65.60 ,"AFN 18,666,616","AFN 2,800",پرداخت برای مبلایل تبدیلی و فلتر مبلایل به موتر هایلکس بابت تعمیرللندر6,3-Feb-26,
,"$387,767 ",$995.42 ,,$65.50 ,"AFN 18,731,816","AFN 65,200",پرداخت برای نورالدین بابت سیم تابی تعمیرللندر 6,4-Feb-26,215
,"$388,088 ",$320.61 ,,$65.50 ,"AFN 18,752,816","AFN 21,000",پرداخت برای برای مصارفات روزانه کاریگران نورالدین بخاطر توقف کار پروژه للندر6,4-Feb-26,216
,"$388,546 ",$458.02 ,,$65.50 ,"AFN 18,782,816","AFN 30,000",پرداخت برای نورالدین بابت سیم تابی تعمیرللندر 6 که بتاریخ 26 فبروری پرداخت گردیده بود,4-Feb-26,217
,"$388,604 ",$58.44 ,,$64.85 ,"AFN 18,786,606","AFN 3,790",خریداری تیل پطرول به موتر هایلکس بابت تعمیرللندر 6,5-Feb-26,
,"$388,704 ",$100.00 ,,$65.00 ,"AFN 18,793,106","AFN 6,500",پیش پرداخت برای انجنیر وحید الله ولد حبیب الله بابت ماه دلو 1404 تعمیرللندر 6,7-Feb-26,218
,"$388,739 ",$34.39 ,,$64.85 ,"AFN 18,795,336","AFN 2,230",خریداری تیل پطرول به موتر هایلکس بابت تعمیرللندر 6,8-Feb-26,
,"$388,755 ",$15.65 ,,$63.90 ,"AFN 18,796,336","AFN 1,000",خریداری تیل پطرول به موتر هایلکس بابت تعمیرللندر 6,15-Feb-26,
,"$391,652 ","$2,897.64 ",,$63.50 ,"AFN 18,980,336","AFN 184,000",پرداخت برای حاجی عبدالکریم بابت خریداری سمنت به تعمیرللندر 6,16-Feb-26,219
,"$391,756 ",$103.94 ,,$63.50 ,"AFN 18,986,936","AFN 6,600",خریدرای سنگ سیاه ( اسپیسر ) به تعمیرللندر 6,16-Feb-26,220
,"$392,285 ",$529.13 ,,$63.50 ,"AFN 19,020,536","AFN 33,600",خریداری مواد ضد نم به کانکریت ریزی بالای سنگ بولدر تعمیرللندر 6,16-Feb-26,221
,"$422,285 ","$30,000.00 ","$30,000 ",$63.50 ,"AFN 19,020,536",AFN 0,پیش پرداخت برای شرکت توحید مسکن بابت کانکریت ریزی فوندیشن تعمیرللندر 6 توسط صرافی خانی گل ,16-Feb-26,222
